GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
310M300US11680,11680,"Arkansas City-Winfield, KS Micro Area",0.4282,0.0165
310M300US11700,11700,"Asheville, NC Metro Area",0.4554,0.0066
310M300US11740,11740,"Ashland, OH Micro Area",0.4108,0.0153
310M300US11780,11780,"Ashtabula, OH Micro Area",0.4335,0.0103
310M300US11820,11820,"Astoria, OR Micro Area",0.4209,0.0150
310M300US11860,11860,"Atchison, KS Micro Area",0.4919,0.0532
310M300US11900,11900,"Athens, OH Micro Area",0.5086,0.0176
310M300US11940,11940,"Athens, TN Micro Area",0.4538,0.0276
310M300US11980,11980,"Athens, TX Micro Area",0.4615,0.0164
310M300US12020,12020,"Athens-Clarke County, GA Metro Area",0.5089,0.0098
310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",0.4723,0.0023
310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",0.4631,0.0060
310M300US12120,12120,"Atmore, AL Micro Area",0.4844,0.0201
310M300US12140,12140,"Auburn, IN Micro Area",0.4183,0.0290
310M300US12180,12180,"Auburn, NY Micro Area",0.4267,0.0100
310M300US12220,12220,"Auburn-Opelika, AL Metro Area",0.5008,0.0126
310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",0.4664,0.0058
310M300US12300,12300,"Augusta-Waterville, ME Micro Area",0.4289,0.0103
310M300US12380,12380,"Austin, MN Micro Area",0.4508,0.0153
310M300US12420,12420,"Austin-Round Rock, TX Metro Area",0.4625,0.0032
310M300US12460,12460,"Bainbridge, GA Micro Area",0.5121,0.0286
310M300US12540,12540,"Bakersfield, CA Metro Area",0.4620,0.0052
310M300US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",0.4557,0.0025
310M300US12620,12620,"Bangor, ME Metro Area",0.4524,0.0108
310M300US12660,12660,"Baraboo, WI Micro Area",0.4186,0.0147
310M300US12680,12680,"Bardstown, KY Micro Area",0.4518,0.0383
310M300US12700,12700,"Barnstable Town, MA Metro Area",0.4585,0.0086
310M300US12740,12740,"Barre, VT Micro Area",0.4271,0.0102
310M300US12780,12780,"Bartlesville, OK Micro Area",0.4734,0.0167
310M300US12820,12820,"Bastrop, LA Micro Area",0.5043,0.0422
310M300US12860,12860,"Batavia, NY Micro Area",0.4085,0.0110
310M300US12900,12900,"Batesville, AR Micro Area",0.4691,0.0234
310M300US12940,12940,"Baton Rouge, LA Metro Area",0.4740,0.0054
310M300US12980,12980,"Battle Creek, MI Metro Area",0.4444,0.0098
310M300US13020,13020,"Bay City, MI Metro Area",0.4421,0.0131
310M300US13060,13060,"Bay City, TX Micro Area",0.4690,0.0243
310M300US13100,13100,"Beatrice, NE Micro Area",0.4007,0.0148
310M300US13140,13140,"Beaumont-Port Arthur, TX Metro Area",0.4798,0.0079
310M300US13180,13180,"Beaver Dam, WI Micro Area",0.3917,0.0099
310M300US13220,13220,"Beckley, WV Metro Area",0.4497,0.0139
310M300US13260,13260,"Bedford, IN Micro Area",0.4082,0.0194
310M300US13300,13300,"Beeville, TX Micro Area",0.4692,0.0296
310M300US13340,13340,"Bellefontaine, OH Micro Area",0.4215,0.0210
310M300US13380,13380,"Bellingham, WA Metro Area",0.4476,0.0094
310M300US13420,13420,"Bemidji, MN Micro Area",0.4463,0.0182
310M300US13460,13460,"Bend-Redmond, OR Metro Area",0.4484,0.0115
310M300US13500,13500,"Bennettsville, SC Micro Area",0.4594,0.0306
310M300US13540,13540,"Bennington, VT Micro Area",0.4535,0.0176
310M300US13620,13620,"Berlin, NH-VT Micro Area",0.4303,0.0112
310M300US13660,13660,"Big Rapids, MI Micro Area",0.4572,0.0197
310M300US13700,13700,"Big Spring, TX Micro Area",0.4688,0.0235
310M300US13720,13720,"Big Stone Gap, VA Micro Area",0.5002,0.0321
310M300US13740,13740,"Billings, MT Metro Area",0.4582,0.0110
310M300US13780,13780,"Binghamton, NY Metro Area",0.4557,0.0083
310M300US13820,13820,"Birmingham-Hoover, AL Metro Area",0.4802,0.0041
310M300US13900,13900,"Bismarck, ND Metro Area",0.4432,0.0139
310M300US13940,13940,"Blackfoot, ID Micro Area",0.3974,0.0158
310M300US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",0.4738,0.0119
310M300US14010,14010,"Bloomington, IL Metro Area",0.4559,0.0103
310M300US14020,14020,"Bloomington, IN Metro Area",0.4981,0.0131
310M300US14100,14100,"Bloomsburg-Berwick, PA Metro Area",0.4598,0.0108
310M300US14140,14140,"Bluefield, WV-VA Micro Area",0.4692,0.0196
310M300US14180,14180,"Blytheville, AR Micro Area",0.4755,0.0190
310M300US14220,14220,"Bogalusa, LA Micro Area",0.4794,0.0215
310M300US14260,14260,"Boise City, ID Metro Area",0.4579,0.0075
310M300US14300,14300,"Bonham, TX Micro Area",0.4355,0.0157
310M300US14340,14340,"Boone, IA Micro Area",0.4107,0.0162
310M300US14380,14380,"Boone, NC Micro Area",0.5224,0.0180
310M300US14420,14420,"Borger, TX Micro Area",0.4443,0.0168
310M300US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",0.4807,0.0019
310M300US14500,14500,"Boulder, CO Metro Area",0.4792,0.0060
310M300US14540,14540,"Bowling Green, KY Metro Area",0.4674,0.0112
310M300US14580,14580,"Bozeman, MT Micro Area",0.4662,0.0105
310M300US14620,14620,"Bradford, PA Micro Area",0.4484,0.0191
310M300US14660,14660,"Brainerd, MN Micro Area",0.4455,0.0114
310M300US14700,14700,"Branson, MO Micro Area",0.4356,0.0188
310M300US14720,14720,"Breckenridge, CO Micro Area",0.4333,0.0332
310M300US14740,14740,"Bremerton-Silverdale, WA Metro Area",0.4258,0.0088
310M300US14780,14780,"Brenham, TX Micro Area",0.4607,0.0377
310M300US14820,14820,"Brevard, NC Micro Area",0.4425,0.0292
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",0.5443,0.0038
310M300US15020,15020,"Brookhaven, MS Micro Area",0.4668,0.0191
310M300US15060,15060,"Brookings, OR Micro Area",0.4420,0.0227
310M300US15100,15100,"Brookings, SD Micro Area",0.4343,0.0208
310M300US15140,15140,"Brownsville, TN Micro Area",0.4979,0.0396
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",0.4899,0.0073
310M300US15220,15220,"Brownwood, TX Micro Area",0.4809,0.0256
310M300US15260,15260,"Brunswick, GA Metro Area",0.4954,0.0172
310M300US15340,15340,"Bucyrus, OH Micro Area",0.4557,0.0286
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",0.4619,0.0038
310M300US15420,15420,"Burley, ID Micro Area",0.4145,0.0196
310M300US15460,15460,"Burlington, IA-IL Micro Area",0.4431,0.0183
310M300US15500,15500,"Burlington, NC Metro Area",0.4594,0.0122
310M300US15540,15540,"Burlington-South Burlington, VT Metro Area",0.4488,0.0086
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",0.4825,0.0184
310M300US15620,15620,"Cadillac, MI Micro Area",0.4192,0.0150
310M300US15660,15660,"Calhoun, GA Micro Area",0.4391,0.0194
310M300US15680,15680,"California-Lexington Park, MD Metro Area",0.4003,0.0134
310M300US15700,15700,"Cambridge, MD Micro Area",0.4704,0.0257
310M300US15740,15740,"Cambridge, OH Micro Area",0.4384,0.0152
310M300US15780,15780,"Camden, AR Micro Area",0.4722,0.0175
310M300US15820,15820,"Campbellsville, KY Micro Area",0.4594,0.0317
310M300US15860,15860,"Cañon City, CO Micro Area",0.4401,0.0178
310M300US15900,15900,"Canton, IL Micro Area",0.4248,0.0161
310M300US15940,15940,"Canton-Massillon, OH Metro Area",0.4418,0.0061
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",0.4786,0.0064
310M300US16020,16020,"Cape Girardeau, MO-IL Metro Area",0.4602,0.0151
310M300US16060,16060,"Carbondale-Marion, IL Metro Area",0.4872,0.0115
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",0.4238,0.0155
310M300US16140,16140,"Carroll, IA Micro Area",0.4416,0.0199
310M300US16180,16180,"Carson City, NV Metro Area",0.4509,0.0205
310M300US16220,16220,"Casper, WY Metro Area",0.4325,0.0139
310M300US16260,16260,"Cedar City, UT Micro Area",0.4393,0.0196
310M300US16300,16300,"Cedar Rapids, IA Metro Area",0.4272,0.0078
310M300US16340,16340,"Cedartown, GA Micro Area",0.4840,0.0392
310M300US16380,16380,"Celina, OH Micro Area",0.4102,0.0189
310M300US16420,16420,"Central City, KY Micro Area",0.4252,0.0160
310M300US16460,16460,"Centralia, IL Micro Area",0.4269,0.0119
310M300US16500,16500,"Centralia, WA Micro Area",0.4221,0.0111
310M300US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",0.4100,0.0104
310M300US16580,16580,"Champaign-Urbana, IL Metro Area",0.4971,0.0090
310M300US16620,16620,"Charleston, WV Metro Area",0.4719,0.0091
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",0.4916,0.0234
310M300US16700,16700,"Charleston-North Charleston, SC Metro Area",0.4712,0.0050
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.4761,0.0029
310M300US16820,16820,"Charlottesville, VA Metro Area",0.4727,0.0092
310M300US16860,16860,"Chattanooga, TN-GA Metro Area",0.4710,0.0066
310M300US16940,16940,"Cheyenne, WY Metro Area",0.4118,0.0135
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.4830,0.0013
310M300US17020,17020,"Chico, CA Metro Area",0.4868,0.0102
310M300US17060,17060,"Chillicothe, OH Micro Area",0.4420,0.0174
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",0.4667,0.0028
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",0.4564,0.0081
310M300US17220,17220,"Clarksburg, WV Micro Area",0.4507,0.0120
310M300US17260,17260,"Clarksdale, MS Micro Area",0.5183,0.0252
310M300US17300,17300,"Clarksville, TN-KY Metro Area",0.4293,0.0097
310M300US17340,17340,"Clearlake, CA Micro Area",0.4691,0.0168
310M300US17380,17380,"Cleveland, MS Micro Area",0.5142,0.0218
310M300US17420,17420,"Cleveland, TN Metro Area",0.4668,0.0158
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",0.4826,0.0027
310M300US17500,17500,"Clewiston, FL Micro Area",0.4751,0.0318
310M300US17540,17540,"Clinton, IA Micro Area",0.4350,0.0164
310M300US17580,17580,"Clovis, NM Micro Area",0.4665,0.0307
310M300US17620,17620,"Coamo, PR Micro Area",0.5069,0.0237
310M300US17640,17640,"Coco, PR Micro Area",0.4883,0.0185
310M300US17660,17660,"Coeur d'Alene, ID Metro Area",0.4392,0.0128
310M300US17700,17700,"Coffeyville, KS Micro Area",0.4322,0.0213
310M300US17740,17740,"Coldwater, MI Micro Area",0.4052,0.0123
310M300US17780,17780,"College Station-Bryan, TX Metro Area",0.5073,0.0082
310M300US17820,17820,"Colorado Springs, CO Metro Area",0.4331,0.0044
310M300US17860,17860,"Columbia, MO Metro Area",0.4759,0.0111
310M300US17900,17900,"Columbia, SC Metro Area",0.4586,0.0048
310M300US17980,17980,"Columbus, GA-AL Metro Area",0.4876,0.0088
310M300US18020,18020,"Columbus, IN Metro Area",0.4324,0.0137
310M300US18060,18060,"Columbus, MS Micro Area",0.4580,0.0153
310M300US18100,18100,"Columbus, NE Micro Area",0.4190,0.0233
310M300US18140,18140,"Columbus, OH Metro Area",0.4584,0.0026
310M300US18180,18180,"Concord, NH Micro Area",0.4216,0.0082
310M300US18220,18220,"Connersville, IN Micro Area",0.4407,0.0278
310M300US18260,18260,"Cookeville, TN Micro Area",0.5017,0.0182
310M300US18300,18300,"Coos Bay, OR Micro Area",0.4910,0.0261
310M300US18380,18380,"Cordele, GA Micro Area",0.5613,0.0408
310M300US18420,18420,"Corinth, MS Micro Area",0.4479,0.0249
310M300US18460,18460,"Cornelia, GA Micro Area",0.4370,0.0155
310M300US18500,18500,"Corning, NY Micro Area",0.4531,0.0126
310M300US18580,18580,"Corpus Christi, TX Metro Area",0.4656,0.0085
310M300US18620,18620,"Corsicana, TX Micro Area",0.4523,0.0165
310M300US18660,18660,"Cortland, NY Micro Area",0.4334,0.0196
310M300US18700,18700,"Corvallis, OR Metro Area",0.4869,0.0122
310M300US18740,18740,"Coshocton, OH Micro Area",0.4091,0.0123
310M300US18780,18780,"Craig, CO Micro Area",0.4240,0.0257
310M300US18820,18820,"Crawfordsville, IN Micro Area",0.3891,0.0120
310M300US18860,18860,"Crescent City, CA Micro Area",0.4810,0.0258
310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",0.4472,0.0091
310M300US18900,18900,"Crossville, TN Micro Area",0.4344,0.0138
310M300US18980,18980,"Cullman, AL Micro Area",0.4482,0.0129
310M300US19000,19000,"Cullowhee, NC Micro Area",0.4531,0.0186
310M300US19060,19060,"Cumberland, MD-WV Metro Area",0.4350,0.0098
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",0.4706,0.0018
310M300US19140,19140,"Dalton, GA Metro Area",0.4568,0.0146
310M300US19180,19180,"Danville, IL Metro Area",0.4384,0.0116
310M300US19220,19220,"Danville, KY Micro Area",0.4579,0.0148
310M300US19260,19260,"Danville, VA Micro Area",0.4495,0.0136
310M300US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",0.4618,0.0100
310M300US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",0.4413,0.0059
310M300US19380,19380,"Dayton, OH Metro Area",0.4580,0.0042
310M300US19420,19420,"Dayton, TN Micro Area",0.4660,0.0217
310M300US19460,19460,"Decatur, AL Metro Area",0.4519,0.0112
310M300US19500,19500,"Decatur, IL Metro Area",0.4710,0.0122
310M300US19540,19540,"Decatur, IN Micro Area",0.4300,0.0239
310M300US19580,19580,"Defiance, OH Micro Area",0.3953,0.0184
310M300US19620,19620,"Del Rio, TX Micro Area",0.4647,0.0225
310M300US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",0.4557,0.0074
310M300US19700,19700,"Deming, NM Micro Area",0.4805,0.0271
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",0.4561,0.0028
310M300US19760,19760,"DeRidder, LA Micro Area",0.4563,0.0265
310M300US19780,19780,"Des Moines-West Des Moines, IA Metro Area",0.4456,0.0065
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",0.4752,0.0016
310M300US19860,19860,"Dickinson, ND Micro Area",0.4479,0.0272
310M300US19940,19940,"Dixon, IL Micro Area",0.4343,0.0190
310M300US19980,19980,"Dodge City, KS Micro Area",0.4294,0.0196
310M300US20020,20020,"Dothan, AL Metro Area",0.4718,0.0066
310M300US20060,20060,"Douglas, GA Micro Area",0.5044,0.0281
310M300US20100,20100,"Dover, DE Metro Area",0.4300,0.0122
310M300US20140,20140,"Dublin, GA Micro Area",0.5105,0.0178
310M300US20180,20180,"DuBois, PA Micro Area",0.4279,0.0135
310M300US20220,20220,"Dubuque, IA Metro Area",0.4366,0.0137
310M300US20260,20260,"Duluth, MN-WI Metro Area",0.4398,0.0057
310M300US20300,20300,"Dumas, TX Micro Area",0.3818,0.0203
310M300US20340,20340,"Duncan, OK Micro Area",0.4621,0.0179
310M300US20380,20380,"Dunn, NC Micro Area",0.4256,0.0089
310M300US20420,20420,"Durango, CO Micro Area",0.4364,0.0156
310M300US20460,20460,"Durant, OK Micro Area",0.4526,0.0134
310M300US20500,20500,"Durham-Chapel Hill, NC Metro Area",0.4929,0.0067
310M300US20540,20540,"Dyersburg, TN Micro Area",0.4762,0.0344
310M300US20580,20580,"Eagle Pass, TX Micro Area",0.4720,0.0268
310M300US20660,20660,"Easton, MD Micro Area",0.5238,0.0232
310M300US20700,20700,"East Stroudsburg, PA Metro Area",0.4112,0.0104
310M300US20740,20740,"Eau Claire, WI Metro Area",0.4227,0.0089
310M300US20780,20780,"Edwards, CO Micro Area",0.4329,0.0256
310M300US20820,20820,"Effingham, IL Micro Area",0.4396,0.0231
310M300US20900,20900,"El Campo, TX Micro Area",0.4900,0.0319
310M300US20940,20940,"El Centro, CA Metro Area",0.4719,0.0138
310M300US20980,20980,"El Dorado, AR Micro Area",0.4794,0.0222
310M300US21020,21020,"Elizabeth City, NC Micro Area",0.4446,0.0156
310M300US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",0.4234,0.0113
310M300US21120,21120,"Elk City, OK Micro Area",0.4517,0.0302
310M300US21140,21140,"Elkhart-Goshen, IN Metro Area",0.4164,0.0098
310M300US21180,21180,"Elkins, WV Micro Area",0.5010,0.0409
310M300US21220,21220,"Elko, NV Micro Area",0.3904,0.0168
310M300US21260,21260,"Ellensburg, WA Micro Area",0.4474,0.0200
310M300US21300,21300,"Elmira, NY Metro Area",0.4500,0.0121
310M300US21340,21340,"El Paso, TX Metro Area",0.4624,0.0067
310M300US21380,21380,"Emporia, KS Micro Area",0.4618,0.0262
310M300US21420,21420,"Enid, OK Metro Area",0.4315,0.0143
310M300US21460,21460,"Enterprise, AL Micro Area",0.4486,0.0155
310M300US21500,21500,"Erie, PA Metro Area",0.4582,0.0072
310M300US21540,21540,"Escanaba, MI Micro Area",0.4381,0.0190
310M300US21580,21580,"Española, NM Micro Area",0.5244,0.0191
310M300US21640,21640,"Eufaula, AL-GA Micro Area",0.4636,0.0148
310M300US21660,21660,"Eugene, OR Metro Area",0.4691,0.0075
310M300US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",0.4682,0.0148
310M300US21740,21740,"Evanston, WY Micro Area",0.4336,0.0427
310M300US21780,21780,"Evansville, IN-KY Metro Area",0.4627,0.0099
310M300US21820,21820,"Fairbanks, AK Metro Area",0.3977,0.0140
310M300US21840,21840,"Fairfield, IA Micro Area",0.4924,0.0434
310M300US21860,21860,"Fairmont, MN Micro Area",0.4356,0.0188
310M300US21900,21900,"Fairmont, WV Micro Area",0.4383,0.0130
310M300US21980,21980,"Fallon, NV Micro Area",0.4181,0.0198
310M300US22020,22020,"Fargo, ND-MN Metro Area",0.4522,0.0088
310M300US22060,22060,"Faribault-Northfield, MN Micro Area",0.4285,0.0126
310M300US22100,22100,"Farmington, MO Micro Area",0.4196,0.0171
310M300US22140,22140,"Farmington, NM Metro Area",0.4535,0.0142
310M300US22180,22180,"Fayetteville, NC Metro Area",0.4415,0.0073
310M300US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",0.4718,0.0075
310M300US22260,22260,"Fergus Falls, MN Micro Area",0.4308,0.0099
310M300US22280,22280,"Fernley, NV Micro Area",0.3935,0.0175
310M300US22300,22300,"Findlay, OH Micro Area",0.4340,0.0123
310M300US22340,22340,"Fitzgerald, GA Micro Area",0.4565,0.0294
310M300US22380,22380,"Flagstaff, AZ Metro Area",0.4803,0.0178
310M300US22420,22420,"Flint, MI Metro Area",0.4643,0.0065
310M300US22500,22500,"Florence, SC Metro Area",0.4780,0.0084
310M300US22520,22520,"Florence-Muscle Shoals, AL Metro Area",0.4526,0.0104
310M300US22540,22540,"Fond du Lac, WI Metro Area",0.4118,0.0106
310M300US22580,22580,"Forest City, NC Micro Area",0.4529,0.0151
310M300US22620,22620,"Forrest City, AR Micro Area",0.4649,0.0202
310M300US22660,22660,"Fort Collins, CO Metro Area",0.4503,0.0077
310M300US22700,22700,"Fort Dodge, IA Micro Area",0.4571,0.0166
310M300US22780,22780,"Fort Leonard Wood, MO Micro Area",0.3808,0.0145
310M300US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",0.4106,0.0123
310M300US22820,22820,"Fort Morgan, CO Micro Area",0.3996,0.0235
310M300US22840,22840,"Fort Payne, AL Micro Area",0.4648,0.0198
310M300US22860,22860,"Fort Polk South, LA Micro Area",0.4338,0.0197
310M300US22900,22900,"Fort Smith, AR-OK Metro Area",0.4652,0.0103
310M300US23060,23060,"Fort Wayne, IN Metro Area",0.4409,0.0083
310M300US23140,23140,"Frankfort, IN Micro Area",0.3945,0.0182
310M300US23180,23180,"Frankfort, KY Micro Area",0.3981,0.0131
310M300US23240,23240,"Fredericksburg, TX Micro Area",0.4710,0.0311
310M300US23300,23300,"Freeport, IL Micro Area",0.4396,0.0163
310M300US23340,23340,"Fremont, NE Micro Area",0.4300,0.0202
310M300US23380,23380,"Fremont, OH Micro Area",0.4130,0.0142
310M300US23420,23420,"Fresno, CA Metro Area",0.4801,0.0048
310M300US23460,23460,"Gadsden, AL Metro Area",0.4441,0.0104
310M300US23500,23500,"Gaffney, SC Micro Area",0.5023,0.0306
310M300US23540,23540,"Gainesville, FL Metro Area",0.5122,0.0086
310M300US23580,23580,"Gainesville, GA Metro Area",0.4523,0.0104
310M300US23620,23620,"Gainesville, TX Micro Area",0.4191,0.0139
310M300US23660,23660,"Galesburg, IL Micro Area",0.4438,0.0134
310M300US23700,23700,"Gallup, NM Micro Area",0.5180,0.0139
310M300US23780,23780,"Garden City, KS Micro Area",0.4121,0.0221
310M300US23820,23820,"Gardnerville Ranchos, NV Micro Area",0.4468,0.0242
310M300US23860,23860,"Georgetown, SC Micro Area",0.4928,0.0191
310M300US23900,23900,"Gettysburg, PA Metro Area",0.3998,0.0096
310M300US23940,23940,"Gillette, WY Micro Area",0.3744,0.0146
310M300US23980,23980,"Glasgow, KY Micro Area",0.4376,0.0147
310M300US24020,24020,"Glens Falls, NY Metro Area",0.4292,0.0083
310M300US24060,24060,"Glenwood Springs, CO Micro Area",0.4741,0.0306
310M300US24100,24100,"Gloversville, NY Micro Area",0.4267,0.0137
310M300US24140,24140,"Goldsboro, NC Metro Area",0.4596,0.0168
310M300US24220,24220,"Grand Forks, ND-MN Metro Area",0.4670,0.0128
310M300US24260,24260,"Grand Island, NE Metro Area",0.4238,0.0118
310M300US24300,24300,"Grand Junction, CO Metro Area",0.4473,0.0097
310M300US24330,24330,"Grand Rapids, MN Micro Area",0.4186,0.0159
310M300US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",0.4431,0.0050
310M300US24380,24380,"Grants, NM Micro Area",0.4483,0.0203
310M300US24420,24420,"Grants Pass, OR Metro Area",0.4802,0.0232
310M300US24460,24460,"Great Bend, KS Micro Area",0.4494,0.0262
310M300US24500,24500,"Great Falls, MT Metro Area",0.4720,0.0174
310M300US24540,24540,"Greeley, CO Metro Area",0.4210,0.0072
310M300US24580,24580,"Green Bay, WI Metro Area",0.4275,0.0077
310M300US24620,24620,"Greeneville, TN Micro Area",0.4568,0.0235
310M300US24640,24640,"Greenfield Town, MA Micro Area",0.4514,0.0144
310M300US24660,24660,"Greensboro-High Point, NC Metro Area",0.4719,0.0056
310M300US24700,24700,"Greensburg, IN Micro Area",0.3962,0.0165
310M300US24740,24740,"Greenville, MS Micro Area",0.5380,0.0203
310M300US24780,24780,"Greenville, NC Metro Area",0.5015,0.0118
310M300US24820,24820,"Greenville, OH Micro Area",0.4008,0.0134
310M300US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",0.4637,0.0048
310M300US24900,24900,"Greenwood, MS Micro Area",0.5297,0.0191
310M300US24940,24940,"Greenwood, SC Micro Area",0.4754,0.0125
310M300US24980,24980,"Grenada, MS Micro Area",0.4700,0.0255
310M300US25020,25020,"Guayama, PR Metro Area",0.5053,0.0189
310M300US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",0.4400,0.0066
310M300US25100,25100,"Guymon, OK Micro Area",0.4081,0.0231
310M300US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",0.4219,0.0077
310M300US25200,25200,"Hailey, ID Micro Area",0.4653,0.0280
310M300US25220,25220,"Hammond, LA Metro Area",0.4622,0.0129
310M300US25260,25260,"Hanford-Corcoran, CA Metro Area",0.4391,0.0169
310M300US25300,25300,"Hannibal, MO Micro Area",0.4159,0.0132
310M300US25420,25420,"Harrisburg-Carlisle, PA Metro Area",0.4329,0.0054
310M300US25460,25460,"Harrison, AR Micro Area",0.4342,0.0177
310M300US25500,25500,"Harrisonburg, VA Metro Area",0.4375,0.0120
310M300US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",0.4618,0.0036
310M300US25580,25580,"Hastings, NE Micro Area",0.4557,0.0264
310M300US25620,25620,"Hattiesburg, MS Metro Area",0.4816,0.0161
310M300US25700,25700,"Hays, KS Micro Area",0.4950,0.0477
310M300US25720,25720,"Heber, UT Micro Area",0.4080,0.0235
310M300US25740,25740,"Helena, MT Micro Area",0.4085,0.0136
310M300US25760,25760,"Helena-West Helena, AR Micro Area",0.4972,0.0215
310M300US25780,25780,"Henderson, NC Micro Area",0.5019,0.0403
310M300US25820,25820,"Hereford, TX Micro Area",0.3947,0.0220
310M300US25840,25840,"Hermiston-Pendleton, OR Micro Area",0.4191,0.0144
310M300US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",0.4559,0.0082
