GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
310M300US18780,18780,"Craig, CO Micro Area",53010,4266
310M300US18820,18820,"Crawfordsville, IN Micro Area",53075,1710
310M300US18860,18860,"Crescent City, CA Micro Area",41287,4114
310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",57421,1192
310M300US18900,18900,"Crossville, TN Micro Area",40994,1588
310M300US18980,18980,"Cullman, AL Micro Area",40997,1715
310M300US19000,19000,"Cullowhee, NC Micro Area",45078,4356
310M300US19060,19060,"Cumberland, MD-WV Metro Area",42169,1091
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",63870,307
310M300US19140,19140,"Dalton, GA Metro Area",43076,1890
310M300US19180,19180,"Danville, IL Metro Area",44930,1688
310M300US19220,19220,"Danville, KY Micro Area",39960,2096
310M300US19260,19260,"Danville, VA Micro Area",40124,1213
310M300US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",52562,1348
310M300US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",54629,890
310M300US19380,19380,"Dayton, OH Metro Area",51204,576
310M300US19420,19420,"Dayton, TN Micro Area",39368,2581
310M300US19460,19460,"Decatur, AL Metro Area",46725,1364
310M300US19500,19500,"Decatur, IL Metro Area",49052,1793
310M300US19540,19540,"Decatur, IN Micro Area",48290,2581
310M300US19580,19580,"Defiance, OH Micro Area",55295,2089
310M300US19620,19620,"Del Rio, TX Micro Area",44609,2594
310M300US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",45016,663
310M300US19700,19700,"Deming, NM Micro Area",27602,1859
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",71884,430
310M300US19760,19760,"DeRidder, LA Micro Area",47350,3568
310M300US19780,19780,"Des Moines-West Des Moines, IA Metro Area",65971,724
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",56339,303
310M300US19860,19860,"Dickinson, ND Micro Area",77328,5603
310M300US19940,19940,"Dixon, IL Micro Area",58319,3414
310M300US19980,19980,"Dodge City, KS Micro Area",49890,3711
310M300US20020,20020,"Dothan, AL Metro Area",42431,770
310M300US20060,20060,"Douglas, GA Micro Area",36572,1549
310M300US20100,20100,"Dover, DE Metro Area",57647,1456
310M300US20140,20140,"Dublin, GA Micro Area",35364,1535
310M300US20180,20180,"DuBois, PA Micro Area",45188,1457
310M300US20220,20220,"Dubuque, IA Metro Area",59150,1287
310M300US20260,20260,"Duluth, MN-WI Metro Area",51785,750
310M300US20300,20300,"Dumas, TX Micro Area",52469,3568
310M300US20340,20340,"Duncan, OK Micro Area",44805,2077
310M300US20380,20380,"Dunn, NC Micro Area",50323,1222
310M300US20420,20420,"Durango, CO Micro Area",62533,2438
310M300US20460,20460,"Durant, OK Micro Area",41197,1668
310M300US20500,20500,"Durham-Chapel Hill, NC Metro Area",57600,1054
310M300US20540,20540,"Dyersburg, TN Micro Area",44386,2404
310M300US20580,20580,"Eagle Pass, TX Micro Area",37734,2701
310M300US20660,20660,"Easton, MD Micro Area",65595,5078
310M300US20700,20700,"East Stroudsburg, PA Metro Area",61430,1956
310M300US20740,20740,"Eau Claire, WI Metro Area",53219,1287
310M300US20780,20780,"Edwards, CO Micro Area",83803,4624
310M300US20820,20820,"Effingham, IL Micro Area",54655,2216
310M300US20900,20900,"El Campo, TX Micro Area",50145,3208
310M300US20940,20940,"El Centro, CA Metro Area",44779,1850
310M300US20980,20980,"El Dorado, AR Micro Area",41106,2148
310M300US21020,21020,"Elizabeth City, NC Micro Area",48112,1400
310M300US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",51441,1230
310M300US21120,21120,"Elk City, OK Micro Area",49625,5818
310M300US21140,21140,"Elkhart-Goshen, IN Metro Area",52449,1232
310M300US21180,21180,"Elkins, WV Micro Area",40094,3137
310M300US21220,21220,"Elko, NV Micro Area",76094,3885
310M300US21260,21260,"Ellensburg, WA Micro Area",53163,1678
310M300US21300,21300,"Elmira, NY Metro Area",51251,1531
310M300US21340,21340,"El Paso, TX Metro Area",43170,672
310M300US21380,21380,"Emporia, KS Micro Area",42992,2717
310M300US21420,21420,"Enid, OK Metro Area",50724,1975
310M300US21460,21460,"Enterprise, AL Micro Area",49821,1945
310M300US21500,21500,"Erie, PA Metro Area",48192,1037
310M300US21540,21540,"Escanaba, MI Micro Area",44639,2018
310M300US21580,21580,"Española, NM Micro Area",33422,2549
310M300US21640,21640,"Eufaula, AL-GA Micro Area",32796,2222
310M300US21660,21660,"Eugene, OR Metro Area",47710,857
310M300US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",43718,1579
310M300US21740,21740,"Evanston, WY Micro Area",54672,7803
310M300US21780,21780,"Evansville, IN-KY Metro Area",49873,1004
310M300US21820,21820,"Fairbanks, AK Metro Area",76250,2761
310M300US21840,21840,"Fairfield, IA Micro Area",44516,3640
310M300US21860,21860,"Fairmont, MN Micro Area",53627,3587
310M300US21900,21900,"Fairmont, WV Micro Area",48158,1899
310M300US21980,21980,"Fallon, NV Micro Area",46914,3854
310M300US22020,22020,"Fargo, ND-MN Metro Area",59074,1966
310M300US22060,22060,"Faribault-Northfield, MN Micro Area",63311,1942
310M300US22100,22100,"Farmington, MO Micro Area",42873,2064
310M300US22140,22140,"Farmington, NM Metro Area",49686,1618
310M300US22180,22180,"Fayetteville, NC Metro Area",44883,787
310M300US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",52551,813
310M300US22260,22260,"Fergus Falls, MN Micro Area",55181,1509
310M300US22280,22280,"Fernley, NV Micro Area",50920,1612
310M300US22300,22300,"Findlay, OH Micro Area",52831,2001
310M300US22340,22340,"Fitzgerald, GA Micro Area",32344,2976
310M300US22380,22380,"Flagstaff, AZ Metro Area",53523,2500
310M300US22420,22420,"Flint, MI Metro Area",45231,666
310M300US22500,22500,"Florence, SC Metro Area",40888,1007
310M300US22520,22520,"Florence-Muscle Shoals, AL Metro Area",45090,1139
310M300US22540,22540,"Fond du Lac, WI Metro Area",57798,1461
310M300US22580,22580,"Forest City, NC Micro Area",38573,2221
310M300US22620,22620,"Forrest City, AR Micro Area",33102,2378
310M300US22660,22660,"Fort Collins, CO Metro Area",64980,1414
310M300US22700,22700,"Fort Dodge, IA Micro Area",42148,2144
310M300US22780,22780,"Fort Leonard Wood, MO Micro Area",51137,2137
310M300US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",49011,1447
310M300US22820,22820,"Fort Morgan, CO Micro Area",51456,1911
310M300US22840,22840,"Fort Payne, AL Micro Area",38842,2154
310M300US22860,22860,"Fort Polk South, LA Micro Area",46620,1257
310M300US22900,22900,"Fort Smith, AR-OK Metro Area",40686,881
310M300US23060,23060,"Fort Wayne, IN Metro Area",51642,562
310M300US23140,23140,"Frankfort, IN Micro Area",51659,2997
310M300US23180,23180,"Frankfort, KY Micro Area",53068,1653
310M300US23240,23240,"Fredericksburg, TX Micro Area",56267,3468
310M300US23300,23300,"Freeport, IL Micro Area",46427,1906
310M300US23340,23340,"Fremont, NE Micro Area",51748,1807
310M300US23380,23380,"Fremont, OH Micro Area",50370,1439
310M300US23420,23420,"Fresno, CA Metro Area",48730,655
310M300US23460,23460,"Gadsden, AL Metro Area",42064,1487
310M300US23500,23500,"Gaffney, SC Micro Area",35286,2263
310M300US23540,23540,"Gainesville, FL Metro Area",45323,1441
310M300US23580,23580,"Gainesville, GA Metro Area",55622,1940
310M300US23620,23620,"Gainesville, TX Micro Area",60027,2476
310M300US23660,23660,"Galesburg, IL Micro Area",41972,1269
310M300US23700,23700,"Gallup, NM Micro Area",30336,1354
310M300US23780,23780,"Garden City, KS Micro Area",51671,1657
310M300US23820,23820,"Gardnerville Ranchos, NV Micro Area",61176,1683
310M300US23860,23860,"Georgetown, SC Micro Area",46967,2473
310M300US23900,23900,"Gettysburg, PA Metro Area",62661,1660
310M300US23940,23940,"Gillette, WY Micro Area",80178,3568
310M300US23980,23980,"Glasgow, KY Micro Area",39117,1090
310M300US24020,24020,"Glens Falls, NY Metro Area",56608,1868
310M300US24060,24060,"Glenwood Springs, CO Micro Area",66689,2457
310M300US24100,24100,"Gloversville, NY Micro Area",48033,2240
310M300US24140,24140,"Goldsboro, NC Metro Area",41766,1480
310M300US24220,24220,"Grand Forks, ND-MN Metro Area",52377,1351
310M300US24260,24260,"Grand Island, NE Metro Area",54479,1230
310M300US24300,24300,"Grand Junction, CO Metro Area",51971,1350
310M300US24330,24330,"Grand Rapids, MN Micro Area",52050,1877
310M300US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",58094,655
310M300US24380,24380,"Grants, NM Micro Area",36089,1706
310M300US24420,24420,"Grants Pass, OR Metro Area",40705,2203
310M300US24460,24460,"Great Bend, KS Micro Area",46070,3301
310M300US24500,24500,"Great Falls, MT Metro Area",46827,1361
310M300US24540,24540,"Greeley, CO Metro Area",66489,1582
310M300US24580,24580,"Green Bay, WI Metro Area",56831,1029
310M300US24620,24620,"Greeneville, TN Micro Area",38266,1638
310M300US24640,24640,"Greenfield Town, MA Micro Area",57307,2221
310M300US24660,24660,"Greensboro-High Point, NC Metro Area",47145,610
310M300US24700,24700,"Greensburg, IN Micro Area",52270,1808
310M300US24740,24740,"Greenville, MS Micro Area",29387,1351
310M300US24780,24780,"Greenville, NC Metro Area",43526,1420
310M300US24820,24820,"Greenville, OH Micro Area",50064,1661
310M300US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",49371,690
310M300US24900,24900,"Greenwood, MS Micro Area",29182,2533
310M300US24940,24940,"Greenwood, SC Micro Area",38074,1402
310M300US24980,24980,"Grenada, MS Micro Area",34876,2457
310M300US25020,25020,"Guayama, PR Metro Area",15157,765
310M300US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",46951,1048
310M300US25100,25100,"Guymon, OK Micro Area",49469,5998
310M300US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",58843,1350
310M300US25200,25200,"Hailey, ID Micro Area",54530,4715
310M300US25220,25220,"Hammond, LA Metro Area",45901,2690
310M300US25260,25260,"Hanford-Corcoran, CA Metro Area",49742,1744
310M300US25300,25300,"Hannibal, MO Micro Area",46352,2254
310M300US25420,25420,"Harrisburg-Carlisle, PA Metro Area",60978,847
310M300US25460,25460,"Harrison, AR Micro Area",40250,1295
310M300US25500,25500,"Harrisonburg, VA Metro Area",52264,1566
310M300US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",73209,605
310M300US25580,25580,"Hastings, NE Micro Area",51721,2585
310M300US25620,25620,"Hattiesburg, MS Metro Area",45546,1931
310M300US25700,25700,"Hays, KS Micro Area",49562,3498
310M300US25720,25720,"Heber, UT Micro Area",74552,4096
310M300US25740,25740,"Helena, MT Micro Area",61346,1723
310M300US25760,25760,"Helena-West Helena, AR Micro Area",26652,1395
310M300US25780,25780,"Henderson, NC Micro Area",35246,2781
310M300US25820,25820,"Hereford, TX Micro Area",51543,3468
310M300US25840,25840,"Hermiston-Pendleton, OR Micro Area",50545,1393
310M300US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",44326,1079
310M300US25880,25880,"Hillsdale, MI Micro Area",46160,1444
310M300US25900,25900,"Hilo, HI Micro Area",56395,1657
310M300US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",56945,1605
310M300US25980,25980,"Hinesville, GA Metro Area",45212,2013
310M300US26020,26020,"Hobbs, NM Micro Area",59285,2560
310M300US26090,26090,"Holland, MI Micro Area",58487,1264
310M300US26140,26140,"Homosassa Springs, FL Metro Area",40574,1147
310M300US26220,26220,"Hood River, OR Micro Area",57269,3838
310M300US26260,26260,"Hope, AR Micro Area",38119,3723
310M300US26300,26300,"Hot Springs, AR Metro Area",41672,1593
310M300US26340,26340,"Houghton, MI Micro Area",41348,1390
310M300US26380,26380,"Houma-Thibodaux, LA Metro Area",50013,1511
310M300US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",62922,363
310M300US26460,26460,"Hudson, NY Micro Area",61093,1999
310M300US26500,26500,"Huntingdon, PA Micro Area",46765,1246
310M300US26540,26540,"Huntington, IN Micro Area",50063,2039
310M300US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",44315,1045
310M300US26620,26620,"Huntsville, AL Metro Area",59583,1376
310M300US26660,26660,"Huntsville, TX Micro Area",40578,1601
310M300US26700,26700,"Huron, SD Micro Area",48995,3809
310M300US26740,26740,"Hutchinson, KS Micro Area",47897,1385
310M300US26780,26780,"Hutchinson, MN Micro Area",59869,2044
310M300US26820,26820,"Idaho Falls, ID Metro Area",54663,1406
310M300US26860,26860,"Indiana, PA Micro Area",46306,1207
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",56528,542
310M300US26940,26940,"Indianola, MS Micro Area",28556,2587
310M300US26960,26960,"Ionia, MI Micro Area",51980,1721
310M300US26980,26980,"Iowa City, IA Metro Area",59800,1630
310M300US27020,27020,"Iron Mountain, MI-WI Micro Area",45946,2330
310M300US27060,27060,"Ithaca, NY Metro Area",56200,1682
310M300US27100,27100,"Jackson, MI Metro Area",49715,1516
310M300US27140,27140,"Jackson, MS Metro Area",49381,881
310M300US27160,27160,"Jackson, OH Micro Area",43397,2292
310M300US27180,27180,"Jackson, TN Metro Area",43552,1953
310M300US27220,27220,"Jackson, WY-ID Micro Area",74756,3280
310M300US27260,27260,"Jacksonville, FL Metro Area",56449,656
310M300US27300,27300,"Jacksonville, IL Micro Area",49306,2682
310M300US27340,27340,"Jacksonville, NC Metro Area",48162,1509
310M300US27380,27380,"Jacksonville, TX Micro Area",44294,2017
310M300US27420,27420,"Jamestown, ND Micro Area",56088,2738
310M300US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",44304,1256
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",53410,1255
310M300US27540,27540,"Jasper, IN Micro Area",55138,2195
310M300US27580,27580,"Jayuya, PR Micro Area",15615,3424
310M300US27600,27600,"Jefferson, GA Micro Area",57999,2894
310M300US27620,27620,"Jefferson City, MO Metro Area",53680,1131
310M300US27660,27660,"Jennings, LA Micro Area",40744,3794
310M300US27700,27700,"Jesup, GA Micro Area",41534,2946
