GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US60175,60175,ZCTA5 60175,138006,10369
8600000US60176,60176,ZCTA5 60176,55999,3918
8600000US60177,60177,ZCTA5 60177,89500,4891
8600000US60178,60178,ZCTA5 60178,73672,4818
8600000US60180,60180,ZCTA5 60180,52500,19683
8600000US60181,60181,ZCTA5 60181,70276,4938
8600000US60184,60184,ZCTA5 60184,132989,18982
8600000US60185,60185,ZCTA5 60185,75093,4997
8600000US60187,60187,ZCTA5 60187,97343,6118
8600000US60188,60188,ZCTA5 60188,78738,2650
8600000US60189,60189,ZCTA5 60189,95787,4581
8600000US60190,60190,ZCTA5 60190,104468,6454
8600000US60191,60191,ZCTA5 60191,67329,6323
8600000US60192,60192,ZCTA5 60192,122892,9821
8600000US60193,60193,ZCTA5 60193,78995,3735
8600000US60194,60194,ZCTA5 60194,73538,4202
8600000US60195,60195,ZCTA5 60195,82755,14565
8600000US60201,60201,ZCTA5 60201,75401,5548
8600000US60202,60202,ZCTA5 60202,74532,4151
8600000US60203,60203,ZCTA5 60203,110950,11592
8600000US60301,60301,ZCTA5 60301,74632,13217
8600000US60302,60302,ZCTA5 60302,83145,5421
8600000US60304,60304,ZCTA5 60304,100842,10101
8600000US60305,60305,ZCTA5 60305,106947,11920
8600000US60401,60401,ZCTA5 60401,64684,5695
8600000US60402,60402,ZCTA5 60402,60045,3720
8600000US60403,60403,ZCTA5 60403,54083,3992
8600000US60404,60404,ZCTA5 60404,97959,4516
8600000US60406,60406,ZCTA5 60406,40765,5108
8600000US60407,60407,ZCTA5 60407,59537,4111
8600000US60408,60408,ZCTA5 60408,63372,7249
8600000US60409,60409,ZCTA5 60409,42429,3564
8600000US60410,60410,ZCTA5 60410,87020,4939
8600000US60411,60411,ZCTA5 60411,43378,2915
8600000US60415,60415,ZCTA5 60415,44221,7002
8600000US60416,60416,ZCTA5 60416,71154,6923
8600000US60417,60417,ZCTA5 60417,67452,5938
8600000US60419,60419,ZCTA5 60419,44039,3034
8600000US60420,60420,ZCTA5 60420,58676,7846
8600000US60421,60421,ZCTA5 60421,80156,8859
8600000US60422,60422,ZCTA5 60422,103023,8485
8600000US60423,60423,ZCTA5 60423,100098,5418
8600000US60424,60424,ZCTA5 60424,57031,8809
8600000US60425,60425,ZCTA5 60425,54760,6762
8600000US60426,60426,ZCTA5 60426,25705,2639
8600000US60428,60428,ZCTA5 60428,35807,3000
8600000US60429,60429,ZCTA5 60429,54420,4937
8600000US60430,60430,ZCTA5 60430,72715,4602
8600000US60431,60431,ZCTA5 60431,90903,4536
8600000US60432,60432,ZCTA5 60432,38191,2716
8600000US60433,60433,ZCTA5 60433,45792,4001
8600000US60435,60435,ZCTA5 60435,52102,1476
8600000US60436,60436,ZCTA5 60436,53409,3579
8600000US60437,60437,ZCTA5 60437,41429,3734
8600000US60438,60438,ZCTA5 60438,48054,3483
8600000US60439,60439,ZCTA5 60439,91235,4256
8600000US60440,60440,ZCTA5 60440,72403,3367
8600000US60441,60441,ZCTA5 60441,75175,3528
8600000US60442,60442,ZCTA5 60442,91702,9237
8600000US60443,60443,ZCTA5 60443,77925,7937
8600000US60444,60444,ZCTA5 60444,73875,12395
8600000US60445,60445,ZCTA5 60445,58036,3343
8600000US60446,60446,ZCTA5 60446,72739,5543
8600000US60447,60447,ZCTA5 60447,78516,8687
8600000US60448,60448,ZCTA5 60448,100265,4311
8600000US60449,60449,ZCTA5 60449,83095,14635
8600000US60450,60450,ZCTA5 60450,66495,5670
8600000US60451,60451,ZCTA5 60451,105146,3622
8600000US60452,60452,ZCTA5 60452,73356,6696
8600000US60453,60453,ZCTA5 60453,61398,1726
