GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US62890,62890,ZCTA5 62890,2698,469,2617,458,31,43,31,31,0,11,0,11,7,11,12,12,0,11,12,12
8600000US62891,62891,ZCTA5 62891,582,143,556,142,0,11,0,11,0,11,0,11,14,20,12,12,0,11,12,12
8600000US62892,62892,ZCTA5 62892,390,128,390,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62893,62893,ZCTA5 62893,1031,223,1019,220,0,11,0,11,0,11,0,11,0,11,12,21,0,11,12,21
8600000US62894,62894,ZCTA5 62894,1086,179,1065,179,2,3,0,11,4,6,0,11,0,11,15,17,0,11,15,17
8600000US62895,62895,ZCTA5 62895,2171,324,2126,322,4,7,20,28,0,11,0,11,0,11,21,21,0,11,21,21
8600000US62896,62896,ZCTA5 62896,12165,344,11811,349,102,53,39,36,42,43,0,17,1,2,170,64,0,17,170,64
8600000US62897,62897,ZCTA5 62897,408,176,395,159,0,11,0,11,0,11,0,11,0,11,13,20,0,11,13,20
8600000US62898,62898,ZCTA5 62898,2332,296,2227,288,2,4,2,3,17,21,0,11,11,11,73,38,0,11,73,38
8600000US62899,62899,ZCTA5 62899,1917,292,1806,290,9,15,2,4,72,57,0,11,0,11,28,34,0,11,28,34
8600000US62901,62901,ZCTA5 62901,26515,696,17196,685,6666,473,41,48,1116,262,0,20,505,278,991,362,53,37,938,363
8600000US62902,62902,ZCTA5 62902,4810,434,3753,363,402,210,8,13,314,242,0,11,26,40,307,136,7,22,300,141
8600000US62903,62903,ZCTA5 62903,3126,555,2203,395,288,245,12,18,226,138,0,11,117,100,280,200,26,36,254,205
8600000US62905,62905,ZCTA5 62905,560,131,524,121,0,11,0,11,1,2,0,11,35,34,0,11,0,11,0,11
8600000US62906,62906,ZCTA5 62906,6917,468,6503,447,55,48,0,15,20,19,0,15,81,107,258,112,12,18,246,110
8600000US62907,62907,ZCTA5 62907,1978,265,1824,243,0,11,40,39,89,95,0,11,0,11,25,31,0,11,25,31
8600000US62908,62908,ZCTA5 62908,482,144,466,142,0,11,10,17,4,6,0,11,0,11,2,4,0,11,2,4
8600000US62910,62910,ZCTA5 62910,2317,354,1934,324,311,101,0,11,2,4,0,11,23,38,47,42,0,11,47,42
8600000US62912,62912,ZCTA5 62912,972,180,950,177,11,13,4,9,0,11,0,11,0,11,7,11,0,11,7,11
8600000US62914,62914,ZCTA5 62914,2775,277,898,216,1741,193,28,29,0,11,0,11,0,11,108,80,49,48,59,69
8600000US62915,62915,ZCTA5 62915,421,153,399,148,0,11,0,11,19,29,0,11,3,4,0,11,0,11,0,11
8600000US62916,62916,ZCTA5 62916,1014,229,996,224,0,11,0,11,0,11,0,11,0,11,18,27,0,11,18,27
8600000US62917,62917,ZCTA5 62917,2494,276,2082,271,297,123,6,9,20,32,0,11,7,18,82,54,22,31,60,51
8600000US62918,62918,ZCTA5 62918,10225,469,9351,543,285,150,5,9,130,75,0,17,132,138,322,200,23,33,299,193
8600000US62919,62919,ZCTA5 62919,1199,178,1065,164,54,53,0,11,3,5,0,11,15,17,62,63,25,29,37,57
8600000US62920,62920,ZCTA5 62920,3381,422,3054,402,40,64,8,13,13,29,0,11,139,87,127,105,11,11,116,106
8600000US62921,62921,ZCTA5 62921,367,128,176,67,168,91,0,11,0,11,0,11,0,11,23,28,0,11,23,28
8600000US62922,62922,ZCTA5 62922,2416,314,2388,309,0,11,0,11,6,13,0,11,0,11,22,32,0,11,22,32
8600000US62923,62923,ZCTA5 62923,480,139,393,82,39,49,0,11,0,11,0,11,0,11,48,59,0,11,48,59
8600000US62924,62924,ZCTA5 62924,2932,226,2674,209,46,41,107,107,16,19,6,8,10,12,73,42,4,6,69,42
8600000US62926,62926,ZCTA5 62926,2533,268,2494,270,25,27,0,11,0,11,0,11,4,7,10,13,4,7,6,10
8600000US62927,62927,ZCTA5 62927,341,97,337,96,0,11,0,11,0,11,0,11,0,11,4,7,0,11,4,7
8600000US62928,62928,ZCTA5 62928,123,52,123,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62930,62930,ZCTA5 62930,6114,140,5815,178,93,65,0,15,0,15,0,15,85,95,121,65,8,13,113,64
8600000US62931,62931,ZCTA5 62931,1474,223,1459,224,0,11,8,14,0,11,0,11,0,11,7,8,0,11,7,8
8600000US62932,62932,ZCTA5 62932,1757,210,1656,196,33,33,11,16,6,8,0,11,30,27,21,22,21,22,0,11
8600000US62933,62933,ZCTA5 62933,1313,261,1262,251,20,27,10,10,2,5,0,11,4,9,15,21,0,11,15,21
8600000US62934,62934,ZCTA5 62934,840,173,821,179,4,6,0,11,15,23,0,11,0,11,0,11,0,11,0,11
8600000US62935,62935,ZCTA5 62935,1624,187,1583,184,6,8,0,11,0,11,0,11,7,14,28,28,0,11,28,28
8600000US62938,62938,ZCTA5 62938,3170,398,2808,332,262,130,0,11,7,9,0,11,37,45,56,58,0,11,56,58
8600000US62939,62939,ZCTA5 62939,3180,303,3169,304,0,11,0,11,0,11,0,11,0,11,11,17,0,11,11,17
8600000US62940,62940,ZCTA5 62940,281,133,280,133,0,11,0,11,0,11,0,11,0,11,1,3,0,11,1,3
8600000US62941,62941,ZCTA5 62941,986,231,950,218,12,16,6,12,0,11,0,11,0,11,18,24,0,11,18,24
8600000US62942,62942,ZCTA5 62942,583,102,581,103,0,11,0,11,0,11,0,11,0,11,2,4,0,11,2,4
8600000US62943,62943,ZCTA5 62943,428,126,428,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62946,62946,ZCTA5 62946,12819,299,11802,316,493,178,15,25,156,52,1,19,11,14,341,170,0,17,341,170
8600000US62947,62947,ZCTA5 62947,380,155,370,151,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11
8600000US62948,62948,ZCTA5 62948,13296,326,12333,356,263,203,7,14,379,184,0,17,0,17,314,131,32,38,282,123
8600000US62949,62949,ZCTA5 62949,729,140,676,130,7,13,0,11,0,11,0,11,3,4,43,70,0,11,43,70
8600000US62950,62950,ZCTA5 62950,208,121,208,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62951,62951,ZCTA5 62951,4846,353,4679,308,47,78,22,37,37,54,0,11,0,11,61,73,0,11,61,73
8600000US62952,62952,ZCTA5 62952,2982,284,2905,274,34,41,3,11,9,17,0,11,0,11,31,48,0,11,31,48
8600000US62953,62953,ZCTA5 62953,299,95,262,89,23,22,0,11,0,11,0,11,0,11,14,19,0,11,14,19
8600000US62954,62954,ZCTA5 62954,293,111,291,110,0,11,0,11,0,11,0,11,2,3,0,11,0,11,0,11
8600000US62956,62956,ZCTA5 62956,853,196,822,199,15,10,0,11,0,11,0,11,14,19,2,4,0,11,2,4
8600000US62957,62957,ZCTA5 62957,1024,178,970,177,45,42,0,11,4,6,0,11,0,11,5,8,0,11,5,8
8600000US62958,62958,ZCTA5 62958,2151,219,1836,215,101,89,3,7,113,74,2,3,0,11,96,73,0,11,96,73
8600000US62959,62959,ZCTA5 62959,28419,668,25658,728,1801,329,58,68,117,79,7,16,91,74,687,235,73,54,614,221
8600000US62960,62960,ZCTA5 62960,11260,375,10345,356,555,137,10,14,24,33,0,17,0,17,326,101,63,56,263,85
8600000US62961,62961,ZCTA5 62961,36,29,36,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62962,62962,ZCTA5 62962,16,17,16,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62963,62963,ZCTA5 62963,589,111,264,77,315,81,0,11,3,4,0,11,0,11,7,7,0,11,7,7
8600000US62964,62964,ZCTA5 62964,1392,148,458,100,879,124,8,11,13,19,0,11,0,11,34,37,0,11,34,37
8600000US62965,62965,ZCTA5 62965,80,56,80,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62966,62966,ZCTA5 62966,15388,325,13530,470,1364,295,19,26,104,152,0,17,91,109,280,117,27,41,253,113
8600000US62967,62967,ZCTA5 62967,265,76,261,76,0,11,0,11,0,11,0,11,0,11,4,6,0,11,4,6
8600000US62969,62969,ZCTA5 62969,417,151,417,151,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62970,62970,ZCTA5 62970,795,170,698,163,65,40,0,11,0,11,0,11,15,20,17,15,2,6,15,14
8600000US62972,62972,ZCTA5 62972,909,172,909,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62974,62974,ZCTA5 62974,1563,353,1559,354,0,11,2,3,0,11,0,11,0,11,2,4,0,11,2,4
8600000US62975,62975,ZCTA5 62975,337,155,337,155,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62976,62976,ZCTA5 62976,410,153,200,85,173,113,0,11,0,11,0,11,0,11,37,38,0,11,37,38
8600000US62977,62977,ZCTA5 62977,800,193,799,193,0,11,0,11,0,11,0,11,0,11,1,3,0,11,1,3
8600000US62979,62979,ZCTA5 62979,1124,156,1086,148,0,11,5,8,0,11,0,11,0,11,33,40,0,11,33,40
8600000US62982,62982,ZCTA5 62982,830,181,828,180,2,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62983,62983,ZCTA5 62983,1385,168,1345,162,29,31,0,11,0,11,0,11,0,11,11,14,0,11,11,14
8600000US62984,62984,ZCTA5 62984,1901,172,1854,173,10,10,21,23,0,11,0,11,0,11,16,22,0,11,16,22
8600000US62985,62985,ZCTA5 62985,935,196,888,196,0,11,0,11,38,54,0,11,0,11,9,9,0,11,9,9
8600000US62987,62987,ZCTA5 62987,1360,319,1279,305,12,18,7,15,0,11,0,11,0,11,62,89,0,11,62,89
8600000US62988,62988,ZCTA5 62988,1675,217,1214,206,398,138,14,19,0,11,0,11,16,23,33,32,0,11,33,32
8600000US62990,62990,ZCTA5 62990,858,169,689,149,159,112,1,5,7,11,0,11,0,11,2,3,1,3,1,3
8600000US62992,62992,ZCTA5 62992,654,138,452,114,173,82,4,9,0,11,0,11,0,11,25,23,0,11,25,23
8600000US62994,62994,ZCTA5 62994,532,112,530,111,0,11,2,3,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62995,62995,ZCTA5 62995,6166,391,4641,361,1448,193,3,4,3,5,0,15,24,29,47,32,9,16,38,20
8600000US62996,62996,ZCTA5 62996,408,106,296,106,80,49,0,11,0,11,0,11,0,11,32,23,0,11,32,23
8600000US62997,62997,ZCTA5 62997,584,146,580,148,0,11,0,11,4,8,0,11,0,11,0,11,0,11,0,11
8600000US62998,62998,ZCTA5 62998,308,150,308,150,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US62999,62999,ZCTA5 62999,1861,218,1831,219,0,11,0,11,0,11,0,11,0,11,30,36,4,7,26,30
8600000US63673,63673,ZCTA5 63673,1883,400,1839,384,14,27,0,11,14,41,0,11,0,11,16,28,0,11,16,28
