GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US60143,60143,ZCTA5 60143,10623,336
8600000US60144,60144,ZCTA5 60144,78,45
8600000US60145,60145,ZCTA5 60145,2933,350
8600000US60146,60146,ZCTA5 60146,2584,250
8600000US60148,60148,ZCTA5 60148,52516,763
8600000US60150,60150,ZCTA5 60150,1666,186
8600000US60151,60151,ZCTA5 60151,4203,405
8600000US60152,60152,ZCTA5 60152,12534,591
8600000US60153,60153,ZCTA5 60153,23981,30
8600000US60154,60154,ZCTA5 60154,16750,103
8600000US60155,60155,ZCTA5 60155,7892,24
8600000US60156,60156,ZCTA5 60156,28867,168
8600000US60157,60157,ZCTA5 60157,2495,368
8600000US60160,60160,ZCTA5 60160,25559,197
8600000US60162,60162,ZCTA5 60162,8159,123
8600000US60163,60163,ZCTA5 60163,5197,36
8600000US60164,60164,ZCTA5 60164,21503,412
8600000US60165,60165,ZCTA5 60165,4949,16
8600000US60169,60169,ZCTA5 60169,33965,69
8600000US60171,60171,ZCTA5 60171,10232,30
8600000US60172,60172,ZCTA5 60172,24848,412
8600000US60173,60173,ZCTA5 60173,12490,574
8600000US60174,60174,ZCTA5 60174,31596,712
8600000US60175,60175,ZCTA5 60175,25833,799
8600000US60176,60176,ZCTA5 60176,11779,32
8600000US60177,60177,ZCTA5 60177,23392,498
8600000US60178,60178,ZCTA5 60178,22304,647
8600000US60180,60180,ZCTA5 60180,2056,538
8600000US60181,60181,ZCTA5 60181,28748,473
8600000US60184,60184,ZCTA5 60184,2433,331
8600000US60185,60185,ZCTA5 60185,36242,545
8600000US60187,60187,ZCTA5 60187,29454,685
8600000US60188,60188,ZCTA5 60188,42876,331
8600000US60189,60189,ZCTA5 60189,30704,615
8600000US60190,60190,ZCTA5 60190,11137,330
8600000US60191,60191,ZCTA5 60191,14365,290
8600000US60192,60192,ZCTA5 60192,16026,621
8600000US60193,60193,ZCTA5 60193,40317,955
8600000US60194,60194,ZCTA5 60194,18649,854
8600000US60195,60195,ZCTA5 60195,4970,605
8600000US60201,60201,ZCTA5 60201,42880,817
8600000US60202,60202,ZCTA5 60202,32677,812
8600000US60203,60203,ZCTA5 60203,4199,362
8600000US60301,60301,ZCTA5 60301,2555,362
8600000US60302,60302,ZCTA5 60302,32096,623
8600000US60304,60304,ZCTA5 60304,17578,472
8600000US60305,60305,ZCTA5 60305,11215,24
8600000US60401,60401,ZCTA5 60401,7625,319
8600000US60402,60402,ZCTA5 60402,63963,171
8600000US60403,60403,ZCTA5 60403,18157,383
8600000US60404,60404,ZCTA5 60404,18587,277
8600000US60406,60406,ZCTA5 60406,24909,680
8600000US60407,60407,ZCTA5 60407,1753,229
8600000US60408,60408,ZCTA5 60408,5549,194
8600000US60409,60409,ZCTA5 60409,37190,82
8600000US60410,60410,ZCTA5 60410,12619,502
8600000US60411,60411,ZCTA5 60411,58374,347
8600000US60415,60415,ZCTA5 60415,14338,44
8600000US60416,60416,ZCTA5 60416,9122,205
8600000US60417,60417,ZCTA5 60417,15516,347
8600000US60419,60419,ZCTA5 60419,22810,131
8600000US60420,60420,ZCTA5 60420,5154,185
8600000US60421,60421,ZCTA5 60421,3828,171
8600000US60422,60422,ZCTA5 60422,9821,412
8600000US60423,60423,ZCTA5 60423,31049,557
8600000US60424,60424,ZCTA5 60424,2337,237
8600000US60425,60425,ZCTA5 60425,8998,208
8600000US60426,60426,ZCTA5 60426,29784,610
8600000US60428,60428,ZCTA5 60428,12344,191
8600000US60429,60429,ZCTA5 60429,15532,451
8600000US60430,60430,ZCTA5 60430,19835,463
8600000US60431,60431,ZCTA5 60431,23843,1355
8600000US60432,60432,ZCTA5 60432,20222,882
8600000US60433,60433,ZCTA5 60433,17259,818
8600000US60435,60435,ZCTA5 60435,49835,1192
8600000US60436,60436,ZCTA5 60436,18711,1088
8600000US60437,60437,ZCTA5 60437,156,56
8600000US60438,60438,ZCTA5 60438,28961,234
8600000US60439,60439,ZCTA5 60439,23700,526
8600000US60440,60440,ZCTA5 60440,52791,951
8600000US60441,60441,ZCTA5 60441,35662,483
8600000US60442,60442,ZCTA5 60442,10360,199
8600000US60443,60443,ZCTA5 60443,21422,355
8600000US60444,60444,ZCTA5 60444,1671,203
8600000US60445,60445,ZCTA5 60445,26258,246
8600000US60446,60446,ZCTA5 60446,39950,195
8600000US60447,60447,ZCTA5 60447,14097,761
8600000US60448,60448,ZCTA5 60448,25704,700
8600000US60449,60449,ZCTA5 60449,9516,453
8600000US60450,60450,ZCTA5 60450,20650,406
8600000US60451,60451,ZCTA5 60451,35282,564
8600000US60452,60452,ZCTA5 60452,28459,398
8600000US60453,60453,ZCTA5 60453,56754,66
8600000US60455,60455,ZCTA5 60455,16552,332
8600000US60456,60456,ZCTA5 60456,4344,33
8600000US60457,60457,ZCTA5 60457,13852,344
8600000US60458,60458,ZCTA5 60458,15139,503
8600000US60459,60459,ZCTA5 60459,29040,62
8600000US60460,60460,ZCTA5 60460,1280,159
8600000US60461,60461,ZCTA5 60461,4840,264
8600000US60462,60462,ZCTA5 60462,40120,758
8600000US60463,60463,ZCTA5 60463,14904,406
8600000US60464,60464,ZCTA5 60464,9618,384
8600000US60465,60465,ZCTA5 60465,17570,39
8600000US60466,60466,ZCTA5 60466,22036,356
8600000US60467,60467,ZCTA5 60467,27076,702
8600000US60468,60468,ZCTA5 60468,6039,174
8600000US60469,60469,ZCTA5 60469,6010,614
8600000US60470,60470,ZCTA5 60470,592,137
8600000US60471,60471,ZCTA5 60471,14086,223
8600000US60472,60472,ZCTA5 60472,5055,397
8600000US60473,60473,ZCTA5 60473,22414,181
8600000US60474,60474,ZCTA5 60474,925,148
8600000US60475,60475,ZCTA5 60475,9738,225
8600000US60476,60476,ZCTA5 60476,2583,284
8600000US60477,60477,ZCTA5 60477,38075,480
8600000US60478,60478,ZCTA5 60478,17173,219
8600000US60479,60479,ZCTA5 60479,795,142
8600000US60480,60480,ZCTA5 60480,5210,309
8600000US60481,60481,ZCTA5 60481,11699,286
8600000US60482,60482,ZCTA5 60482,11013,120
8600000US60484,60484,ZCTA5 60484,6673,205
8600000US60487,60487,ZCTA5 60487,26877,606
8600000US60490,60490,ZCTA5 60490,21757,825
8600000US60491,60491,ZCTA5 60491,22775,378
8600000US60501,60501,ZCTA5 60501,12002,153
8600000US60502,60502,ZCTA5 60502,22742,871
8600000US60503,60503,ZCTA5 60503,17101,519
8600000US60504,60504,ZCTA5 60504,37867,1306
8600000US60505,60505,ZCTA5 60505,78312,1601
8600000US60506,60506,ZCTA5 60506,53582,1274
8600000US60510,60510,ZCTA5 60510,29652,490
8600000US60511,60511,ZCTA5 60511,1649,270
8600000US60512,60512,ZCTA5 60512,1744,961
8600000US60513,60513,ZCTA5 60513,18955,134
8600000US60514,60514,ZCTA5 60514,10061,307
8600000US60515,60515,ZCTA5 60515,28323,591
8600000US60516,60516,ZCTA5 60516,29006,747
8600000US60517,60517,ZCTA5 60517,32456,326
8600000US60518,60518,ZCTA5 60518,3456,275
8600000US60519,60519,ZCTA5 60519,40,55
8600000US60520,60520,ZCTA5 60520,2764,50
8600000US60521,60521,ZCTA5 60521,18352,332
8600000US60523,60523,ZCTA5 60523,10006,268
8600000US60525,60525,ZCTA5 60525,31295,493
8600000US60526,60526,ZCTA5 60526,13559,81
8600000US60527,60527,ZCTA5 60527,27728,902
8600000US60530,60530,ZCTA5 60530,490,93
8600000US60531,60531,ZCTA5 60531,1712,187
8600000US60532,60532,ZCTA5 60532,27831,370
8600000US60534,60534,ZCTA5 60534,10581,73
8600000US60536,60536,ZCTA5 60536,152,67
8600000US60537,60537,ZCTA5 60537,664,132
8600000US60538,60538,ZCTA5 60538,28117,938
8600000US60539,60539,ZCTA5 60539,321,188
8600000US60540,60540,ZCTA5 60540,44925,989
8600000US60541,60541,ZCTA5 60541,3518,182
8600000US60542,60542,ZCTA5 60542,17727,154
8600000US60543,60543,ZCTA5 60543,39859,1163
8600000US60544,60544,ZCTA5 60544,26098,608
8600000US60545,60545,ZCTA5 60545,13288,279
8600000US60546,60546,ZCTA5 60546,15887,227
8600000US60548,60548,ZCTA5 60548,11893,500
8600000US60549,60549,ZCTA5 60549,397,181
8600000US60550,60550,ZCTA5 60550,1700,324
8600000US60551,60551,ZCTA5 60551,5680,255
8600000US60552,60552,ZCTA5 60552,4696,396
8600000US60553,60553,ZCTA5 60553,739,124
8600000US60554,60554,ZCTA5 60554,12063,443
8600000US60555,60555,ZCTA5 60555,13650,228
8600000US60556,60556,ZCTA5 60556,1827,196
8600000US60557,60557,ZCTA5 60557,68,66
8600000US60558,60558,ZCTA5 60558,13187,111
8600000US60559,60559,ZCTA5 60559,24901,599
8600000US60560,60560,ZCTA5 60560,24190,1083
8600000US60561,60561,ZCTA5 60561,23218,349
8600000US60563,60563,ZCTA5 60563,37226,796
8600000US60564,60564,ZCTA5 60564,42099,525
8600000US60565,60565,ZCTA5 60565,40717,849
8600000US60585,60585,ZCTA5 60585,23521,642
8600000US60586,60586,ZCTA5 60586,47369,1277
8600000US60601,60601,ZCTA5 60601,13887,1197
8600000US60602,60602,ZCTA5 60602,1277,545
8600000US60603,60603,ZCTA5 60603,1197,290
8600000US60604,60604,ZCTA5 60604,668,133
8600000US60605,60605,ZCTA5 60605,26188,1673
8600000US60606,60606,ZCTA5 60606,2959,443
8600000US60607,60607,ZCTA5 60607,28928,1095
8600000US60608,60608,ZCTA5 60608,78877,2113
8600000US60609,60609,ZCTA5 60609,60994,1767
8600000US60610,60610,ZCTA5 60610,39345,1222
8600000US60611,60611,ZCTA5 60611,32198,1245
8600000US60612,60612,ZCTA5 60612,35332,1391
8600000US60613,60613,ZCTA5 60613,50553,1756
8600000US60614,60614,ZCTA5 60614,70225,1463
8600000US60615,60615,ZCTA5 60615,40595,1263
8600000US60616,60616,ZCTA5 60616,53331,1949
8600000US60617,60617,ZCTA5 60617,81227,2011
8600000US60618,60618,ZCTA5 60618,95218,2165
8600000US60619,60619,ZCTA5 60619,62992,1912
8600000US60620,60620,ZCTA5 60620,69195,1967
8600000US60621,60621,ZCTA5 60621,30496,1682
8600000US60622,60622,ZCTA5 60622,53680,1276
8600000US60623,60623,ZCTA5 60623,88586,1966
8600000US60624,60624,ZCTA5 60624,37665,1985
8600000US60625,60625,ZCTA5 60625,80676,2144
8600000US60626,60626,ZCTA5 60626,49416,1608
8600000US60628,60628,ZCTA5 60628,67942,2327
8600000US60629,60629,ZCTA5 60629,114129,2200
8600000US60630,60630,ZCTA5 60630,57531,1816
8600000US60631,60631,ZCTA5 60631,29566,839
8600000US60632,60632,ZCTA5 60632,91644,2325
8600000US60633,60633,ZCTA5 60633,13202,1050
8600000US60634,60634,ZCTA5 60634,74901,1901
8600000US60636,60636,ZCTA5 60636,34461,1686
8600000US60637,60637,ZCTA5 60637,48006,1558
8600000US60638,60638,ZCTA5 60638,58990,1310
8600000US60639,60639,ZCTA5 60639,90767,2798
8600000US60640,60640,ZCTA5 60640,68258,1779
8600000US60641,60641,ZCTA5 60641,69954,1707
8600000US60642,60642,ZCTA5 60642,19488,1161
8600000US60643,60643,ZCTA5 60643,51028,1526
8600000US60644,60644,ZCTA5 60644,49051,2214
8600000US60645,60645,ZCTA5 60645,48269,1680
8600000US60646,60646,ZCTA5 60646,27865,1037
8600000US60647,60647,ZCTA5 60647,87707,2036
8600000US60649,60649,ZCTA5 60649,44223,1785
8600000US60651,60651,ZCTA5 60651,61828,2310
8600000US60652,60652,ZCTA5 60652,43582,1289
8600000US60653,60653,ZCTA5 60653,31820,1065
8600000US60654,60654,ZCTA5 60654,18148,958
8600000US60655,60655,ZCTA5 60655,28972,725
8600000US60656,60656,ZCTA5 60656,26896,988
8600000US60657,60657,ZCTA5 60657,70103,1507
8600000US60659,60659,ZCTA5 60659,40442,1691
8600000US60660,60660,ZCTA5 60660,42068,1370
8600000US60661,60661,ZCTA5 60661,9697,790
8600000US60706,60706,ZCTA5 60706,23541,328
8600000US60707,60707,ZCTA5 60707,43250,1301
8600000US60712,60712,ZCTA5 60712,12637,51
8600000US60714,60714,ZCTA5 60714,29911,160
8600000US60803,60803,ZCTA5 60803,22362,331
8600000US60804,60804,ZCTA5 60804,83735,49
8600000US60805,60805,ZCTA5 60805,19796,47
8600000US60827,60827,ZCTA5 60827,28856,740
8600000US60901,60901,ZCTA5 60901,35687,418
8600000US60910,60910,ZCTA5 60910,568,127
8600000US60911,60911,ZCTA5 60911,1422,164
8600000US60912,60912,ZCTA5 60912,421,118
8600000US60913,60913,ZCTA5 60913,1478,207
8600000US60914,60914,ZCTA5 60914,29273,356
8600000US60915,60915,ZCTA5 60915,10122,324
8600000US60917,60917,ZCTA5 60917,550,121
8600000US60918,60918,ZCTA5 60918,777,137
8600000US60919,60919,ZCTA5 60919,510,118
8600000US60920,60920,ZCTA5 60920,150,44
8600000US60921,60921,ZCTA5 60921,1369,194
8600000US60922,60922,ZCTA5 60922,2107,270
8600000US60924,60924,ZCTA5 60924,1521,157
8600000US60926,60926,ZCTA5 60926,26,15
8600000US60927,60927,ZCTA5 60927,2173,207
8600000US60928,60928,ZCTA5 60928,783,144
8600000US60929,60929,ZCTA5 60929,925,161
8600000US60930,60930,ZCTA5 60930,942,177
8600000US60931,60931,ZCTA5 60931,562,138
8600000US60932,60932,ZCTA5 60932,77,51
8600000US60933,60933,ZCTA5 60933,259,57
8600000US60934,60934,ZCTA5 60934,256,72
8600000US60935,60935,ZCTA5 60935,1200,164
8600000US60936,60936,ZCTA5 60936,4067,54
8600000US60938,60938,ZCTA5 60938,1994,162
8600000US60940,60940,ZCTA5 60940,3619,311
8600000US60941,60941,ZCTA5 60941,2023,316
8600000US60942,60942,ZCTA5 60942,5858,52
8600000US60945,60945,ZCTA5 60945,154,50
8600000US60946,60946,ZCTA5 60946,398,75
8600000US60948,60948,ZCTA5 60948,1473,259
8600000US60949,60949,ZCTA5 60949,570,109
8600000US60950,60950,ZCTA5 60950,11899,173
8600000US60951,60951,ZCTA5 60951,851,156
8600000US60952,60952,ZCTA5 60952,714,128
8600000US60953,60953,ZCTA5 60953,2483,206
8600000US60954,60954,ZCTA5 60954,5814,217
8600000US60955,60955,ZCTA5 60955,1648,194
8600000US60957,60957,ZCTA5 60957,5355,124
8600000US60958,60958,ZCTA5 60958,2114,283
8600000US60959,60959,ZCTA5 60959,1091,117
8600000US60960,60960,ZCTA5 60960,1090,189
8600000US60961,60961,ZCTA5 60961,755,190
8600000US60962,60962,ZCTA5 60962,598,97
8600000US60963,60963,ZCTA5 60963,1914,244
8600000US60964,60964,ZCTA5 60964,5202,317
8600000US60966,60966,ZCTA5 60966,1649,243
8600000US60968,60968,ZCTA5 60968,327,76
8600000US60969,60969,ZCTA5 60969,53,36
8600000US60970,60970,ZCTA5 60970,7034,320
8600000US60973,60973,ZCTA5 60973,435,131
8600000US60974,60974,ZCTA5 60974,331,73
8600000US61001,61001,ZCTA5 61001,943,151
8600000US61006,61006,ZCTA5 61006,1795,256
8600000US61007,61007,ZCTA5 61007,496,121
8600000US61008,61008,ZCTA5 61008,34628,803
8600000US61010,61010,ZCTA5 61010,7930,324
8600000US61011,61011,ZCTA5 61011,2290,420
8600000US61012,61012,ZCTA5 61012,2464,344
8600000US61013,61013,ZCTA5 61013,431,96
8600000US61014,61014,ZCTA5 61014,1325,262
8600000US61015,61015,ZCTA5 61015,809,262
8600000US61016,61016,ZCTA5 61016,4764,359
8600000US61018,61018,ZCTA5 61018,1095,191
8600000US61019,61019,ZCTA5 61019,3241,350
8600000US61020,61020,ZCTA5 61020,3208,262
8600000US61021,61021,ZCTA5 61021,22836,366
8600000US61024,61024,ZCTA5 61024,2512,287
8600000US61025,61025,ZCTA5 61025,4623,210
8600000US61027,61027,ZCTA5 61027,8,12
8600000US61028,61028,ZCTA5 61028,2138,195
8600000US61030,61030,ZCTA5 61030,2354,232
8600000US61031,61031,ZCTA5 61031,1644,287
8600000US61032,61032,ZCTA5 61032,30271,380
8600000US61036,61036,ZCTA5 61036,6984,381
8600000US61037,61037,ZCTA5 61037,107,87
8600000US61038,61038,ZCTA5 61038,1046,370
8600000US61039,61039,ZCTA5 61039,1000,177
8600000US61041,61041,ZCTA5 61041,990,148
8600000US61042,61042,ZCTA5 61042,567,118
8600000US61043,61043,ZCTA5 61043,97,39
8600000US61044,61044,ZCTA5 61044,308,121
8600000US61046,61046,ZCTA5 61046,2663,243
8600000US61047,61047,ZCTA5 61047,1940,290
8600000US61048,61048,ZCTA5 61048,3900,216
8600000US61049,61049,ZCTA5 61049,597,136
8600000US61050,61050,ZCTA5 61050,410,118
8600000US61051,61051,ZCTA5 61051,1617,179
8600000US61052,61052,ZCTA5 61052,842,176
8600000US61053,61053,ZCTA5 61053,2680,169
8600000US61054,61054,ZCTA5 61054,3849,162
8600000US61057,61057,ZCTA5 61057,135,66
8600000US61059,61059,ZCTA5 61059,179,72
8600000US61060,61060,ZCTA5 61060,1482,165
8600000US61061,61061,ZCTA5 61061,6464,252
8600000US61062,61062,ZCTA5 61062,1766,144
8600000US61063,61063,ZCTA5 61063,4312,386
8600000US61064,61064,ZCTA5 61064,3477,186
8600000US61065,61065,ZCTA5 61065,10256,646
8600000US61067,61067,ZCTA5 61067,656,142
8600000US61068,61068,ZCTA5 61068,14468,223
8600000US61070,61070,ZCTA5 61070,1501,234
8600000US61071,61071,ZCTA5 61071,14190,247
8600000US61072,61072,ZCTA5 61072,11652,713
8600000US61073,61073,ZCTA5 61073,19099,760
8600000US61074,61074,ZCTA5 61074,4306,169
8600000US61075,61075,ZCTA5 61075,1012,135
8600000US61077,61077,ZCTA5 61077,41,63
8600000US61078,61078,ZCTA5 61078,1163,145
8600000US61079,61079,ZCTA5 61079,180,117
8600000US61080,61080,ZCTA5 61080,10393,720
8600000US61081,61081,ZCTA5 61081,21461,378
8600000US61084,61084,ZCTA5 61084,3059,267
8600000US61085,61085,ZCTA5 61085,3412,242
8600000US61087,61087,ZCTA5 61087,1598,173
8600000US61088,61088,ZCTA5 61088,5875,507
8600000US61089,61089,ZCTA5 61089,809,200
8600000US61091,61091,ZCTA5 61091,61,78
8600000US61101,61101,ZCTA5 61101,19595,988
8600000US61102,61102,ZCTA5 61102,18842,832
8600000US61103,61103,ZCTA5 61103,24064,1043
8600000US61104,61104,ZCTA5 61104,19554,957
8600000US61107,61107,ZCTA5 61107,30949,947
8600000US61108,61108,ZCTA5 61108,27677,1091
8600000US61109,61109,ZCTA5 61109,27123,817
8600000US61111,61111,ZCTA5 61111,24233,703
8600000US61112,61112,ZCTA5 61112,107,56
8600000US61114,61114,ZCTA5 61114,15371,688
8600000US61115,61115,ZCTA5 61115,22826,219
8600000US61201,61201,ZCTA5 61201,38534,339
8600000US61230,61230,ZCTA5 61230,1153,174
8600000US61231,61231,ZCTA5 61231,5053,221
8600000US61232,61232,ZCTA5 61232,1300,236
8600000US61234,61234,ZCTA5 61234,1365,154
8600000US61235,61235,ZCTA5 61235,1472,222
8600000US61236,61236,ZCTA5 61236,140,83
8600000US61238,61238,ZCTA5 61238,3373,238
8600000US61239,61239,ZCTA5 61239,1236,240
8600000US61240,61240,ZCTA5 61240,6226,284
8600000US61241,61241,ZCTA5 61241,6822,335
8600000US61242,61242,ZCTA5 61242,1142,221
8600000US61243,61243,ZCTA5 61243,234,55
8600000US61244,61244,ZCTA5 61244,23373,447
8600000US61250,61250,ZCTA5 61250,2481,246
8600000US61251,61251,ZCTA5 61251,341,111
8600000US61252,61252,ZCTA5 61252,5405,191
8600000US61254,61254,ZCTA5 61254,11169,333
8600000US61256,61256,ZCTA5 61256,2066,204
8600000US61257,61257,ZCTA5 61257,1375,327
8600000US61258,61258,ZCTA5 61258,247,124
8600000US61259,61259,ZCTA5 61259,1212,235
8600000US61260,61260,ZCTA5 61260,1028,218
8600000US61261,61261,ZCTA5 61261,853,181
8600000US61262,61262,ZCTA5 61262,1237,180
8600000US61263,61263,ZCTA5 61263,688,127
8600000US61264,61264,ZCTA5 61264,11077,389
8600000US61265,61265,ZCTA5 61265,44180,290
8600000US61270,61270,ZCTA5 61270,7136,354
8600000US61272,61272,ZCTA5 61272,1291,199
8600000US61273,61273,ZCTA5 61273,3210,111
8600000US61274,61274,ZCTA5 61274,157,52
8600000US61275,61275,ZCTA5 61275,4491,333
8600000US61276,61276,ZCTA5 61276,109,94
8600000US61277,61277,ZCTA5 61277,3076,207
8600000US61278,61278,ZCTA5 61278,436,142
8600000US61279,61279,ZCTA5 61279,966,185
8600000US61281,61281,ZCTA5 61281,2358,229
8600000US61282,61282,ZCTA5 61282,7865,176
8600000US61283,61283,ZCTA5 61283,1691,300
8600000US61284,61284,ZCTA5 61284,2224,430
8600000US61285,61285,ZCTA5 61285,1452,189
8600000US61301,61301,ZCTA5 61301,10091,239
8600000US61310,61310,ZCTA5 61310,3825,193
8600000US61311,61311,ZCTA5 61311,222,87
8600000US61312,61312,ZCTA5 61312,479,89
8600000US61313,61313,ZCTA5 61313,196,116
8600000US61314,61314,ZCTA5 61314,807,106
8600000US61315,61315,ZCTA5 61315,218,65
8600000US61316,61316,ZCTA5 61316,319,78
8600000US61317,61317,ZCTA5 61317,468,96
8600000US61318,61318,ZCTA5 61318,848,215
8600000US61319,61319,ZCTA5 61319,1064,149
8600000US61320,61320,ZCTA5 61320,722,105
8600000US61321,61321,ZCTA5 61321,261,96
8600000US61322,61322,ZCTA5 61322,1468,211
8600000US61323,61323,ZCTA5 61323,93,42
8600000US61324,61324,ZCTA5 61324,98,59
8600000US61325,61325,ZCTA5 61325,985,151
8600000US61326,61326,ZCTA5 61326,2371,98
8600000US61327,61327,ZCTA5 61327,1272,155
8600000US61328,61328,ZCTA5 61328,26,33
8600000US61329,61329,ZCTA5 61329,1233,103
8600000US61330,61330,ZCTA5 61330,1443,154
8600000US61331,61331,ZCTA5 61331,21,31
8600000US61332,61332,ZCTA5 61332,80,31
8600000US61333,61333,ZCTA5 61333,315,86
8600000US61334,61334,ZCTA5 61334,753,136
8600000US61335,61335,ZCTA5 61335,561,154
8600000US61336,61336,ZCTA5 61336,528,129
8600000US61337,61337,ZCTA5 61337,369,82
8600000US61338,61338,ZCTA5 61338,292,89
8600000US61340,61340,ZCTA5 61340,250,64
8600000US61341,61341,ZCTA5 61341,7899,310
8600000US61342,61342,ZCTA5 61342,8856,321
8600000US61344,61344,ZCTA5 61344,388,83
8600000US61345,61345,ZCTA5 61345,832,104
8600000US61346,61346,ZCTA5 61346,72,25
8600000US61348,61348,ZCTA5 61348,4551,131
8600000US61349,61349,ZCTA5 61349,831,129
8600000US61350,61350,ZCTA5 61350,23820,484
8600000US61353,61353,ZCTA5 61353,1184,158
8600000US61354,61354,ZCTA5 61354,10684,151
8600000US61356,61356,ZCTA5 61356,10728,217
8600000US61358,61358,ZCTA5 61358,285,70
8600000US61359,61359,ZCTA5 61359,353,65
8600000US61360,61360,ZCTA5 61360,3706,340
